GEOID10,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE,HOUSING10,POP10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
6.00145E+13,6,1,451300,3064,0,0,18876,0,38,-122
6.00145E+13,6,1,451300,3065,0,0,9210,0,38,-122
6.00145E+13,6,1,451300,3066,0,0,11931,0,38,-122
6.00145E+13,6,1,451300,3067,0,0,11725,0,38,-122
6.00145E+13,6,1,451300,3068,0,0,12014,0,38,-122
6.00145E+13,6,1,451300,3069,0,0,14782,0,38,-122
6.00145E+13,6,1,451300,3070,0,0,47360,0,38,-122
6.00145E+13,6,1,451300,3071,0,0,46820,0,38,-122
6.00145E+13,6,1,451300,3072,0,0,105751,0,38,-122
6.00145E+13,6,1,451300,3073,0,0,18434,0,38,-122
6.00145E+13,6,1,451300,3074,0,0,60003,0,38,-122
6.00145E+13,6,1,451300,3075,0,0,338,0,38,-122
6.00145E+13,6,1,451300,3076,0,0,984,0,38,-122
6.00145E+13,6,1,451300,3077,0,0,345,0,38,-122
6.00145E+13,6,1,451300,3078,0,0,631,0,38,-122
6.00145E+13,6,1,451300,3079,25,58,24569,0,38,-122
6.00145E+13,6,1,451300,3080,0,0,1600,0,38,-122
6.00145E+13,6,1,451300,3081,0,0,1453,0,38,-122
6.00145E+13,6,1,451401,1000,0,0,11477,0,38,-122
6.00145E+13,6,1,451401,1001,0,0,9357,0,38,-122
6.00145E+13,6,1,451401,1002,0,0,58615,0,38,-122
6.00145E+13,6,1,451401,1003,0,0,115270,0,38,-122
6.00145E+13,6,1,451401,1004,0,0,16293,0,38,-122
6.00145E+13,6,1,451401,1005,303,733,393602,0,38,-122
6.00145E+13,6,1,451401,1006,47,155,10005,0,38,-122
6.00145E+13,6,1,451401,1007,20,60,9164,0,38,-122
6.00145E+13,6,1,451401,1008,0,0,2477,0,38,-122
6.00145E+13,6,1,451401,1009,0,0,1047,0,38,-122
6.00145E+13,6,1,451401,1010,0,0,3055,0,38,-122
6.00145E+13,6,1,451401,1011,23,54,11748,0,38,-122
6.00145E+13,6,1,451401,1012,2,4,5754,0,38,-122
6.00145E+13,6,1,451401,1013,12,24,3889,0,38,-122
6.00145E+13,6,1,451401,1014,0,0,16297,0,38,-122
6.00145E+13,6,1,451401,1015,63,160,48317,0,38,-122
6.00145E+13,6,1,451401,1016,29,74,71669,0,38,-122
6.00145E+13,6,1,451401,1017,85,156,19788,0,38,-122
6.00145E+13,6,1,451401,1018,92,153,13917,0,38,-122
6.00145E+13,6,1,451401,1019,0,0,4555,0,38,-122
6.00145E+13,6,1,451401,1020,0,0,1032,0,38,-122
6.00145E+13,6,1,451401,1021,8,13,1440,0,38,-122
6.00145E+13,6,1,451401,1022,3,4,2418,0,38,-122
6.00145E+13,6,1,451401,2000,0,0,26597,0,38,-122
6.00145E+13,6,1,451401,2001,0,0,7025,0,38,-122
6.00145E+13,6,1,451401,2002,0,0,11198,0,38,-122
6.00145E+13,6,1,451401,2003,0,0,8094,0,38,-122
6.00145E+13,6,1,451401,2004,0,0,19752,0,38,-122
6.00145E+13,6,1,451401,2005,1,1,147776,0,38,-122
6.00145E+13,6,1,451401,2006,0,0,23191,0,38,-122
6.00145E+13,6,1,451401,2007,0,0,56647,0,38,-122
6.00145E+13,6,1,451401,2008,0,0,393470,0,38,-122
6.00145E+13,6,1,451401,2009,0,0,56457,0,38,-122
6.00145E+13,6,1,451401,2010,0,0,871,0,38,-122
6.00145E+13,6,1,451401,2011,0,0,23050,0,38,-122
6.00145E+13,6,1,451401,2012,0,0,125703,0,38,-122
6.00145E+13,6,1,451401,2013,18,52,158664,0,38,-122
6.00145E+13,6,1,451401,2014,6,19,36553,0,38,-122
6.00145E+13,6,1,451401,2015,16,50,20071,0,38,-122
6.00145E+13,6,1,451401,2016,75,230,248484,0,38,-122
6.00145E+13,6,1,451401,2017,33,99,37812,0,38,-122
6.00145E+13,6,1,451401,2018,18,59,23093,0,38,-122
6.00145E+13,6,1,451401,2019,0,0,5905,0,38,-122
6.00145E+13,6,1,451401,2020,11,40,140659,0,38,-122
6.00145E+13,6,1,451401,2021,3,8,63173,0,38,-122
6.00145E+13,6,1,451401,2022,5,9,114092,0,38,-122
6.00145E+13,6,1,451401,2023,42,114,313434,0,38,-122
6.00145E+13,6,1,451401,2024,30,58,17850,0,38,-122
6.00145E+13,6,1,451401,2025,70,202,262374,0,38,-122
6.00145E+13,6,1,451401,2026,23,73,27937,0,38,-122
6.00145E+13,6,1,451401,2027,14,37,16878,0,38,-122
6.00145E+13,6,1,451401,2028,0,0,1474,0,38,-122
6.00145E+13,6,1,451401,2029,10,31,13823,0,38,-122
6.00145E+13,6,1,451401,2030,34,98,48257,0,38,-122
6.00145E+13,6,1,451401,2031,13,43,20568,0,38,-122
6.00145E+13,6,1,451401,2032,0,0,1033,0,38,-122
6.00145E+13,6,1,451401,2033,0,0,464,0,38,-122
6.00145E+13,6,1,451401,2034,0,0,694,0,38,-122
6.00145E+13,6,1,451401,2035,28,78,51534,0,38,-122
6.00145E+13,6,1,451401,2036,24,80,30126,0,38,-122
6.00145E+13,6,1,451401,2037,0,0,2511,0,38,-122
6.00145E+13,6,1,451401,2038,72,171,78374,0,38,-122
6.00145E+13,6,1,451401,2039,12,33,14422,0,38,-122
6.00145E+13,6,1,451401,2040,9,23,11401,0,38,-122
6.00145E+13,6,1,451401,2041,0,0,1033,0,38,-122
6.00145E+13,6,1,451401,2042,16,26,12867,0,38,-122
6.00145E+13,6,1,451401,2043,12,23,11583,0,38,-122
6.00145E+13,6,1,451401,2044,28,94,32715,0,38,-122
6.00145E+13,6,1,451401,2045,30,59,23215,0,38,-122
6.00145E+13,6,1,451401,2046,13,35,17754,0,38,-122
6.00145E+13,6,1,451401,2047,10,22,11550,0,38,-122
6.00145E+13,6,1,451401,2048,32,73,34538,0,38,-122
6.00145E+13,6,1,451401,2049,30,66,56867,0,38,-122
6.00145E+13,6,1,451401,2050,18,38,18091,0,38,-122
6.00145E+13,6,1,451401,2051,34,79,36324,0,38,-122
6.00145E+13,6,1,451401,2052,20,51,21033,0,38,-122
6.00145E+13,6,1,451401,2053,29,69,36694,0,38,-122
6.00145E+13,6,1,451401,2054,20,43,24365,0,38,-122
6.00145E+13,6,1,451401,2055,18,51,23244,0,38,-122
6.00145E+13,6,1,451401,2056,13,39,16555,0,38,-122
6.00145E+13,6,1,451401,2057,0,0,4042,0,38,-122
6.00145E+13,6,1,451401,2058,0,0,1355,0,38,-122
6.00145E+13,6,1,451401,2059,0,0,1562,0,38,-122
6.00145E+13,6,1,451401,2060,0,0,4699,0,38,-122
6.00145E+13,6,1,451401,2061,0,0,4379,0,38,-122
6.00145E+13,6,1,451401,2062,0,0,7866,0,38,-122
6.00145E+13,6,1,451401,2063,0,0,4528,0,38,-122
6.00145E+13,6,1,451401,2064,0,0,1257,0,38,-122
6.00145E+13,6,1,451401,2065,0,0,6904,0,38,-122
6.00145E+13,6,1,451401,2066,0,0,11930,0,38,-122
6.00145E+13,6,1,451401,2067,0,0,14044,0,38,-122
6.00145E+13,6,1,451401,2068,0,0,984,0,38,-122
6.00145E+13,6,1,451401,2069,0,0,1875,0,38,-122
6.00145E+13,6,1,451401,2070,0,0,2494,0,38,-122
6.00145E+13,6,1,451401,2071,0,0,4711,0,38,-122
6.00145E+13,6,1,451401,2072,30,88,43340,0,38,-122
6.00145E+13,6,1,451401,2073,12,36,14952,0,38,-122
6.00145E+13,6,1,451401,2074,0,0,447,0,38,-122
6.00145E+13,6,1,451401,2075,0,0,619,0,38,-122
6.00145E+13,6,1,451401,2076,0,0,1585,0,38,-122
6.00145E+13,6,1,451401,2077,16,44,17753,0,38,-122
6.00145E+13,6,1,451401,3000,34,98,54241,0,38,-122
6.00145E+13,6,1,451401,3001,10,31,11864,0,38,-122
6.00145E+13,6,1,451401,3002,7,21,10536,0,38,-122
6.00145E+13,6,1,451401,3003,19,44,19337,0,38,-122
6.00145E+13,6,1,451401,3004,26,77,24402,0,38,-122
6.00145E+13,6,1,451401,3005,32,90,33388,0,38,-122
6.00145E+13,6,1,451401,3006,150,334,88088,0,38,-122
6.00145E+13,6,1,451401,3007,0,0,659,0,38,-122
6.00145E+13,6,1,451401,3008,0,0,1060,0,38,-122
6.00145E+13,6,1,451401,3009,0,0,2223,0,38,-122
6.00145E+13,6,1,451401,3010,30,82,23637,0,38,-122
6.00145E+13,6,1,451401,3011,31,92,23607,0,38,-122
6.00145E+13,6,1,451401,3012,25,73,18802,0,38,-122
6.00145E+13,6,1,451401,3013,25,61,18690,0,38,-122
6.00145E+13,6,1,451401,3014,101,302,170142,0,38,-122
6.00145E+13,6,1,451401,3015,22,59,7991,0,38,-122
6.00145E+13,6,1,451401,3016,0,0,362,0,38,-122
6.00145E+13,6,1,451401,3017,58,151,40909,0,38,-122
6.00145E+13,6,1,451401,3018,122,201,61512,0,38,-122
6.00145E+13,6,1,451401,3019,0,0,309,0,38,-122
6.00145E+13,6,1,451401,3020,0,0,1349,0,38,-122
6.00145E+13,6,1,451403,1000,0,0,1270,0,38,-122
6.00145E+13,6,1,451403,1001,34,105,18705,0,38,-122
6.00145E+13,6,1,451403,1002,0,0,868,0,38,-122
6.00145E+13,6,1,451403,1003,14,57,12962,0,38,-122
6.00145E+13,6,1,451403,1004,32,85,26829,0,38,-122
6.00145E+13,6,1,451403,1005,0,0,870,0,38,-122
6.00145E+13,6,1,451403,1006,0,0,792,0,38,-122
6.00145E+13,6,1,451403,1007,120,282,84563,0,38,-122
6.00145E+13,6,1,451403,1008,0,0,889,0,38,-122
6.00145E+13,6,1,451403,1009,5,11,3181,0,38,-122
6.00145E+13,6,1,451403,1010,0,0,1057,0,38,-122
6.00145E+13,6,1,451403,1011,21,57,14760,0,38,-122
6.00145E+13,6,1,451403,1012,37,103,28352,0,38,-122
6.00145E+13,6,1,451403,1013,0,0,826,0,38,-122
6.00145E+13,6,1,451403,1014,28,73,23606,0,38,-122
6.00145E+13,6,1,451403,1015,0,0,666,0,38,-122
6.00145E+13,6,1,451403,1016,0,0,1109,0,38,-122
6.00145E+13,6,1,451403,1017,18,45,14041,0,38,-122
6.00145E+13,6,1,451403,1018,0,0,641,0,38,-122
6.00145E+13,6,1,451403,1019,0,0,360,0,38,-122
6.00145E+13,6,1,451403,1020,0,0,807,0,38,-122
6.00145E+13,6,1,451403,1021,0,0,728,0,38,-122
6.00145E+13,6,1,451403,1022,18,55,16180,0,38,-122
6.00145E+13,6,1,451403,1023,0,0,768,0,38,-122
6.00145E+13,6,1,451403,1024,0,0,864,0,38,-122
6.00145E+13,6,1,451403,1025,0,0,960,0,38,-122
6.00145E+13,6,1,451403,1026,0,0,657,0,38,-122
6.00145E+13,6,1,451403,1027,23,75,18239,0,38,-122
6.00145E+13,6,1,451403,1028,0,0,2162,0,38,-122
6.00145E+13,6,1,451403,2000,26,68,29102,0,38,-122
6.00145E+13,6,1,451403,2001,11,33,11011,0,38,-122
6.00145E+13,6,1,451403,2002,135,435,131963,0,38,-122
6.00145E+13,6,1,451403,2003,15,36,13505,0,38,-122
6.00145E+13,6,1,451403,2004,58,158,45621,0,38,-122
6.00145E+13,6,1,451403,2005,0,0,581,0,38,-122
6.00145E+13,6,1,451403,2006,11,38,10795,0,38,-122
6.00145E+13,6,1,451403,2007,33,95,33298,0,38,-122
6.00145E+13,6,1,451403,2008,26,77,21065,0,38,-122
6.00145E+13,6,1,451403,2009,28,90,26073,0,38,-122
6.00145E+13,6,1,451403,2010,31,86,26034,0,38,-122
6.00145E+13,6,1,451403,2011,28,64,22726,0,38,-122
6.00145E+13,6,1,451403,2012,29,92,22699,0,38,-122
6.00145E+13,6,1,451403,2013,0,0,407,0,38,-122
6.00145E+13,6,1,451403,2014,0,0,1935,0,38,-122
6.00145E+13,6,1,451404,1000,77,231,173871,0,38,-122
6.00145E+13,6,1,451404,1001,27,74,22529,0,38,-122
6.00145E+13,6,1,451404,1002,87,230,47833,0,38,-122
6.00145E+13,6,1,451404,1003,40,93,21340,0,38,-122
6.00145E+13,6,1,451404,1004,12,18,8181,0,38,-122
6.00145E+13,6,1,451404,1005,0,0,529,0,38,-122
6.00145E+13,6,1,451404,1006,0,0,1333,0,38,-122
6.00145E+13,6,1,451404,1007,0,0,459,0,38,-122
6.00145E+13,6,1,451404,1008,10,30,7923,0,38,-122
6.00145E+13,6,1,451404,1009,22,85,18060,0,38,-122
6.00145E+13,6,1,451404,1010,24,73,17940,0,38,-122
6.00145E+13,6,1,451404,1011,36,112,27684,0,38,-122
6.00145E+13,6,1,451404,1012,32,85,29232,0,38,-122
6.00145E+13,6,1,451404,1013,23,70,21343,0,38,-122
6.00145E+13,6,1,451404,1014,0,0,687,0,38,-122
6.00145E+13,6,1,451404,1015,0,0,1147,0,38,-122
6.00145E+13,6,1,451404,1016,0,0,379,0,38,-122
6.00145E+13,6,1,451404,1017,0,0,425,0,38,-122
6.00145E+13,6,1,451404,1018,41,139,30121,0,38,-122
6.00145E+13,6,1,451404,1019,28,91,23016,0,38,-122
6.00145E+13,6,1,451404,1020,34,112,23714,0,38,-122
6.00145E+13,6,1,451404,1021,41,109,33330,0,38,-122
6.00145E+13,6,1,451404,1022,31,84,28199,0,38,-122
6.00145E+13,6,1,451404,1023,22,72,15994,0,38,-122
6.00145E+13,6,1,451404,1024,26,46,14138,0,38,-122
6.00145E+13,6,1,451404,1025,12,23,7995,0,38,-122
6.00145E+13,6,1,451404,1026,18,36,9829,0,38,-122
6.00145E+13,6,1,451404,1027,20,36,11018,0,38,-122
6.00145E+13,6,1,451404,2000,0,0,1026,0,38,-122
6.00145E+13,6,1,451404,2001,45,162,29650,0,38,-122
6.00145E+13,6,1,451404,2002,46,125,33682,0,38,-122
6.00145E+13,6,1,451404,2003,25,75,16278,0,38,-122
6.00145E+13,6,1,451404,2004,28,110,16906,0,38,-122
6.00145E+13,6,1,451404,2005,28,111,16965,0,38,-122
6.00145E+13,6,1,451404,2006,66,209,58572,0,38,-122
6.00145E+13,6,1,451404,2007,44,149,28731,0,38,-122
6.00145E+13,6,1,451404,2008,26,109,17325,0,38,-122
6.00145E+13,6,1,451404,2009,24,106,16690,0,38,-122
6.00145E+13,6,1,451404,2010,0,0,649,0,38,-122
6.00145E+13,6,1,451404,2011,0,0,396,0,38,-122
6.00145E+13,6,1,451404,2012,0,0,280,0,38,-122
6.00145E+13,6,1,451404,2013,0,0,1166,0,38,-122
6.00145E+13,6,1,451404,2014,1,2,419,0,38,-122
6.00145E+13,6,1,451404,2015,54,220,75424,0,38,-122
6.00145E+13,6,1,451404,2016,26,106,13691,0,38,-122
6.00145E+13,6,1,451404,2017,17,88,10862,0,38,-122
6.00145E+13,6,1,451404,2018,18,56,13995,0,38,-122
6.00145E+13,6,1,451404,2019,0,0,1411,0,38,-122
6.00145E+13,6,1,451404,2020,13,42,10632,0,38,-122
6.00145E+13,6,1,451404,3000,1,1,19161,0,38,-122
6.00145E+13,6,1,451404,3001,0,0,997,0,38,-122
6.00145E+13,6,1,451404,3002,0,0,287,0,38,-122
6.00145E+13,6,1,451404,3003,0,0,1145,0,38,-122
6.00145E+13,6,1,451404,3004,23,42,11577,0,38,-122
6.00145E+13,6,1,451404,3005,0,0,508,0,38,-122
6.00145E+13,6,1,451404,3006,18,57,11593,0,38,-122
6.00145E+13,6,1,451404,3007,16,28,13171,0,38,-122
6.00145E+13,6,1,451404,3008,18,56,12871,0,38,-122
6.00145E+13,6,1,451404,3009,18,50,12890,0,38,-122
6.00145E+13,6,1,451404,3010,24,79,12339,0,38,-122
6.00145E+13,6,1,451404,3011,14,22,13448,0,38,-122
6.00145E+13,6,1,451404,3012,13,37,13346,0,38,-122
6.00145E+13,6,1,451404,3013,17,22,13547,0,38,-122
6.00145E+13,6,1,451404,3014,16,39,13574,0,38,-122
6.00145E+13,6,1,451404,3015,21,56,13181,0,38,-122
6.00145E+13,6,1,451404,3016,22,69,13454,0,38,-122
6.00145E+13,6,1,451404,3017,22,62,12992,0,38,-122
6.00145E+13,6,1,451404,3018,0,0,1419,0,38,-122
6.00145E+13,6,1,451404,3019,0,0,110,0,38,-122
6.00145E+13,6,1,451404,3020,12,23,6657,0,38,-122
6.00145E+13,6,1,451404,3021,25,90,13204,0,38,-122
6.00145E+13,6,1,451404,3022,0,0,4010,0,38,-122
6.00145E+13,6,1,451404,3023,80,209,35717,0,38,-122
6.00145E+13,6,1,451404,3024,22,102,13164,0,38,-122
6.00145E+13,6,1,451404,3025,0,0,1087,0,38,-122
6.00145E+13,6,1,451404,3026,4,19,1124,0,38,-122
6.00145E+13,6,1,451404,3027,13,48,13403,0,38,-122
6.00145E+13,6,1,451404,3028,24,73,13598,0,38,-122
6.00145E+13,6,1,451404,3029,19,50,13429,0,38,-122
6.00145E+13,6,1,451404,3030,16,55,13556,0,38,-122
6.00145E+13,6,1,451404,3031,17,56,13398,0,38,-122
6.00145E+13,6,1,451404,3032,17,39,13394,0,38,-122
6.00145E+13,6,1,451404,3033,18,49,13278,0,38,-122
6.00145E+13,6,1,451404,3034,20,62,13388,0,38,-122
6.00145E+13,6,1,451404,3035,19,42,13408,0,38,-122
6.00145E+13,6,1,451404,3036,14,45,13428,0,38,-122
6.00145E+13,6,1,451404,3037,22,52,13344,0,38,-122
6.00145E+13,6,1,451404,3038,15,29,13349,0,38,-122
6.00145E+13,6,1,451404,3039,22,49,13278,0,38,-122
6.00145E+13,6,1,451404,3040,17,41,13147,0,38,-122
6.00145E+13,6,1,451404,3041,21,46,13311,0,38,-122
6.00145E+13,6,1,451404,3042,0,0,1060,0,38,-122
6.00145E+13,6,1,451404,3043,44,184,13080,0,38,-122
6.00145E+13,6,1,451404,3044,25,94,11587,0,38,-122
6.00145E+13,6,1,451404,3045,100,377,33314,0,38,-122
6.00145E+13,6,1,451404,3046,7,24,6635,0,38,-122
6.00145E+13,6,1,451404,3047,19,49,13486,0,38,-122
6.00145E+13,6,1,451404,3048,19,57,13322,0,38,-122
6.00145E+13,6,1,451404,3049,23,45,13299,0,38,-122
6.00145E+13,6,1,451404,3050,22,46,13444,0,38,-122
6.00145E+13,6,1,451404,3051,20,80,13545,0,38,-122
6.00145E+13,6,1,451404,3052,32,97,13419,0,38,-122
6.00145E+13,6,1,451404,3053,9,28,13592,0,38,-122
6.00145E+13,6,1,451404,3054,31,94,14582,0,38,-122
6.00145E+13,6,1,451404,3055,0,0,1259,0,38,-122
6.00145E+13,6,1,451404,3056,21,66,53410,0,38,-122
6.00145E+13,6,1,451404,3057,0,0,1285,0,38,-122
6.00145E+13,6,1,451404,3058,0,0,91,0,38,-122
6.00145E+13,6,1,451404,3059,0,0,931,0,38,-122
6.00145E+13,6,1,451404,3060,17,51,12406,0,38,-122
6.00145E+13,6,1,451404,3061,0,0,902,0,38,-122
6.00145E+13,6,1,451501,1000,0,0,3164,0,38,-122
6.00145E+13,6,1,451501,1001,0,0,3017,0,38,-122
6.00145E+13,6,1,451501,1002,0,0,1645,0,38,-122
6.00145E+13,6,1,451501,1003,0,0,2665,0,38,-122
6.00145E+13,6,1,451501,1004,0,0,3108,0,38,-122
6.00145E+13,6,1,451501,1005,181,515,185135,0,38,-122
6.00145E+13,6,1,451501,1006,27,73,11545,0,38,-122
6.00145E+13,6,1,451501,1007,127,253,35708,0,38,-122
6.00145E+13,6,1,451501,1008,16,45,12139,0,38,-122
6.00145E+13,6,1,451501,1009,4,8,11499,0,38,-122
6.00145E+13,6,1,451501,1010,49,136,39456,0,38,-122
6.00145E+13,6,1,451501,1011,9,21,11434,0,38,-122
6.00145E+13,6,1,451501,1012,0,0,1069,0,38,-122
6.00145E+13,6,1,451501,1013,0,0,752,0,38,-122
6.00145E+13,6,1,451501,1014,0,0,775,0,38,-122
6.00145E+13,6,1,451501,1015,0,0,1013,0,38,-122
6.00145E+13,6,1,451501,1016,0,0,574,0,38,-122
6.00145E+13,6,1,451501,1017,15,30,12909,0,38,-122
6.00145E+13,6,1,451501,1018,12,18,10904,0,38,-122
6.00145E+13,6,1,451501,1019,9,13,2008,0,38,-122
6.00145E+13,6,1,451501,1020,0,0,1024,0,38,-122
6.00145E+13,6,1,451501,1021,0,0,1029,0,38,-122
6.00145E+13,6,1,451501,1022,1,1,941,0,38,-122
6.00145E+13,6,1,451501,1023,14,35,13156,0,38,-122
6.00145E+13,6,1,451501,1024,30,77,52341,0,38,-122
6.00145E+13,6,1,451501,1025,0,0,564,0,38,-122
6.00145E+13,6,1,451501,1026,3,5,1181,0,38,-122
6.00145E+13,6,1,451501,1027,18,58,15731,0,38,-122
6.00145E+13,6,1,451501,1028,17,47,14751,0,38,-122
6.00145E+13,6,1,451501,1029,17,65,15369,0,38,-122
6.00145E+13,6,1,451501,1030,75,80,19214,0,38,-122
6.00145E+13,6,1,451501,1031,96,156,246925,0,38,-122
6.00145E+13,6,1,451501,1032,24,37,6125,0,38,-122
6.00145E+13,6,1,451501,1033,25,38,6157,0,38,-122
6.00145E+13,6,1,451501,1034,0,0,3290,0,38,-122
6.00145E+13,6,1,451501,1035,0,0,1798,0,38,-122
6.00145E+13,6,1,451501,1036,0,0,2260,0,38,-122
6.00145E+13,6,1,451501,1037,0,0,417,0,38,-122
6.00145E+13,6,1,451501,1038,2,3,3802,0,38,-122
6.00145E+13,6,1,451501,1039,0,0,481,0,38,-122
6.00145E+13,6,1,451501,1040,0,0,3898,0,38,-122
6.00145E+13,6,1,451501,1041,0,0,279,0,38,-122
6.00145E+13,6,1,451501,1042,0,0,42,0,38,-122
6.00145E+13,6,1,451501,2000,0,0,1923,0,38,-122
6.00145E+13,6,1,451501,2001,0,0,5244,0,38,-122
6.00145E+13,6,1,451501,2002,2,6,5726,0,38,-122
6.00145E+13,6,1,451501,2003,0,0,2101,0,38,-122
6.00145E+13,6,1,451501,2004,0,0,340,0,38,-122
6.00145E+13,6,1,451501,2005,0,0,1888,0,38,-122
6.00145E+13,6,1,451501,2006,0,0,1037,0,38,-122
6.00145E+13,6,1,451501,2007,0,0,1306,0,38,-122
6.00145E+13,6,1,451501,2008,0,0,1034,0,38,-122
6.00145E+13,6,1,451501,2009,0,0,927,0,38,-122
6.00145E+13,6,1,451501,2010,0,0,1762,0,38,-122
6.00145E+13,6,1,451501,2011,0,0,908,0,38,-122
6.00145E+13,6,1,451501,2012,0,0,1198,0,38,-122
6.00145E+13,6,1,451501,2013,0,0,1465,0,38,-122
6.00145E+13,6,1,451501,2014,0,0,1313,0,38,-122
6.00145E+13,6,1,451501,2015,0,0,665,0,38,-122
6.00145E+13,6,1,451501,2016,0,0,1209,0,38,-122
6.00145E+13,6,1,451501,2017,31,72,37289,0,38,-122
6.00145E+13,6,1,451501,2018,50,130,57107,0,38,-122
6.00145E+13,6,1,451501,2019,22,57,20977,0,38,-122
6.00145E+13,6,1,451501,2020,17,43,15641,0,38,-122
6.00145E+13,6,1,451501,2021,17,46,15785,0,38,-122
6.00145E+13,6,1,451501,2022,17,41,15618,0,38,-122
6.00145E+13,6,1,451501,2023,40,95,47056,0,38,-122
6.00145E+13,6,1,451501,2024,54,125,142596,0,38,-122
6.00145E+13,6,1,451501,2025,56,146,1158770,0,38,-122
6.00145E+13,6,1,451501,2026,49,140,152773,0,38,-122
6.00145E+13,6,1,451501,2027,0,0,6061,0,38,-122
6.00145E+13,6,1,451501,2028,32,92,92404,0,38,-122
6.00145E+13,6,1,451501,2029,0,0,3887,0,38,-122
6.00145E+13,6,1,451501,2030,0,0,1540,0,38,-122
6.00145E+13,6,1,451501,2031,0,0,253,0,38,-122
6.00145E+13,6,1,451501,2032,20,50,117685,0,38,-122
6.00145E+13,6,1,451501,2033,16,37,734846,0,38,-122
6.00145E+13,6,1,451501,2034,19,56,49987,0,38,-122
6.00145E+13,6,1,451501,2035,0,0,3771,0,38,-122
6.00145E+13,6,1,451501,2036,6,17,3390,0,38,-122
6.00145E+13,6,1,451501,2037,3,5,1841,0,38,-122
6.00145E+13,6,1,451501,2038,5,8,77280,0,38,-122
6.00145E+13,6,1,451501,2039,60,200,120455,0,38,-122
6.00145E+13,6,1,451501,2040,12,40,14734,0,38,-122
6.00145E+13,6,1,451501,2041,0,0,15446,0,38,-122
6.00145E+13,6,1,451501,2042,9,39,12809,0,38,-122
6.00145E+13,6,1,451501,2043,2,6,12384,0,38,-122
6.00145E+13,6,1,451501,2044,9,28,12210,0,38,-122
6.00145E+13,6,1,451501,2045,12,39,14551,0,38,-122
6.00145E+13,6,1,451501,2046,0,0,2096,0,38,-122
6.00145E+13,6,1,451501,2047,48,150,177971,0,38,-122
6.00145E+13,6,1,451501,2048,10,28,10874,0,38,-122
6.00145E+13,6,1,451501,2049,16,51,17126,0,38,-122
6.00145E+13,6,1,451501,2050,12,38,13528,0,38,-122
6.00145E+13,6,1,451501,2051,9,32,10741,0,38,-122
6.00145E+13,6,1,451501,2052,15,57,16815,0,38,-122
6.00145E+13,6,1,451501,2053,2,2,103211,0,38,-122
6.00145E+13,6,1,451501,2054,2,2,13593,0,38,-122
6.00145E+13,6,1,451501,2055,0,0,6534,0,38,-122
6.00145E+13,6,1,451501,2056,0,0,2083,0,38,-122
6.00145E+13,6,1,451501,2057,8,28,15789,0,38,-122
6.00145E+13,6,1,451501,2058,0,0,1592,0,38,-122
6.00145E+13,6,1,451501,2059,25,78,140807,0,38,-122
6.00145E+13,6,1,451501,2060,0,0,1484,0,38,-122
6.00145E+13,6,1,451501,2061,0,0,931,0,38,-122
6.00145E+13,6,1,451501,2062,4,14,16507,0,38,-122
6.00145E+13,6,1,451501,2063,0,0,839,0,38,-122
6.00145E+13,6,1,451501,2064,0,0,1380,0,38,-122
6.00145E+13,6,1,451501,2065,4,5,13893,0,38,-122
6.00145E+13,6,1,451501,2066,8,32,15178,0,38,-122
6.00145E+13,6,1,451501,2067,6,23,13619,0,38,-122
6.00145E+13,6,1,451501,2068,14,43,20161,0,38,-122
6.00145E+13,6,1,451501,2069,0,0,14567,0,38,-122
6.00145E+13,6,1,451501,2070,10,27,10943,0,38,-122
6.00145E+13,6,1,451501,2071,14,43,29417,0,38,-122
6.00145E+13,6,1,451501,2072,63,207,136733,0,38,-122
6.00145E+13,6,1,451501,2073,10,31,12345,0,38,-122
6.00145E+13,6,1,451501,2074,12,33,12902,0,38,-122
6.00145E+13,6,1,451501,2075,11,34,17938,0,38,-122
6.00145E+13,6,1,451501,2076,10,31,23519,0,38,-122
6.00145E+13,6,1,451501,2077,8,24,41688,0,38,-122
6.00145E+13,6,1,451501,2078,7,26,15603,0,38,-122
6.00145E+13,6,1,451501,2079,0,0,1906,0,38,-122
6.00145E+13,6,1,451501,2080,0,0,2950,0,38,-122
6.00145E+13,6,1,451501,2081,0,0,759,0,38,-122
6.00145E+13,6,1,451501,2082,0,0,4402,0,38,-122
6.00145E+13,6,1,451501,2083,17,49,24759,0,38,-122
6.00145E+13,6,1,451501,2084,18,48,19047,0,38,-122
6.00145E+13,6,1,451501,2085,22,67,19773,0,38,-122
6.00145E+13,6,1,451501,2086,22,65,19324,0,38,-122
6.00145E+13,6,1,451501,2087,25,69,152322,0,38,-122
6.00145E+13,6,1,451501,2088,8,20,65401,0,38,-122
6.00145E+13,6,1,451501,2089,0,0,881,0,38,-122
6.00145E+13,6,1,451501,2090,2,5,4784,0,38,-122
6.00145E+13,6,1,451501,2091,9,24,19588,0,38,-122
6.00145E+13,6,1,451501,2092,0,0,3526,0,38,-122
6.00145E+13,6,1,451501,2093,0,0,1653,0,38,-122
6.00145E+13,6,1,451501,2094,20,50,29939,0,38,-122
6.00145E+13,6,1,451503,1000,0,0,9978,0,38,-122
6.00145E+13,6,1,451503,1001,0,0,6833,0,38,-122
6.00145E+13,6,1,451503,1002,20,41,367686,0,38,-122
6.00145E+13,6,1,451503,1003,160,479,306626,0,38,-122
